,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
22,[],1000.0,"- Terreno de 1000m² com dimensões de 25mx40m, Murado, Plano e Sem Edificações. <br>- Localizado próximo a Av. Washington Soares.<br><br>-- Nossa equipe está a sua disposição!<br><br>Quer alugar um imóvel?<br>Entre em contato com nosso setor de locação: (Whatsapp)<br><br>Quer comprar um Imóvel?<br>Entre em contato com nosso setor de vendas: (WhatsApp).<br><br>É proprietário, tem imóvel para vender ou alugar?<br>Entre em contato com nosso setor de captação: (Whatsapp)<br><br>Siga nossas redes sociais:<br>Instagram: @setaimobiliaria<br>FaceBook: /setaimobiliaria<br><br>IMÓVEIS? SIGA A SETA!<br><br>Rua Barão de Aratanha, 1184 – Fátima – Fortaleza/CE","(Cód. TE809) Terreno à venda, Cambeba, Fortaleza.",RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Cambeba,-3.809262,-38.480308,0,1500,0
23,"['NEAR_SHOPPING_CENTER', 'NEAR_ACCESS_ROADS']",52.0,"informações: FV IMOVEIS (85)9.9986.4340- informe código PIVA32936<br><br>Alugo casa localizada na Rua André Dall’Ollio 575A Papicu, composta por quarto, sala,banheiro,cozinha,área de serviço. Próxima a supermercado, shopping, farmácia, Hospital Geral de Fortaleza.",Alugo Casa Papicu,HOME,0.0,0.0,0.0,RESIDENTIAL,1.0,Papicu,-3.736674,-38.479165,0,500,0
24,"['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'CONCIERGE_24H', 'RECREATION_AREA', 'AMERICAN_KITCHEN', 'ELECTRONIC_GATE']",65.0,PARA MAIORES INFORMAÇÕES FALE NO WHATSAPP ( PAULO )<br> Vivo WhatsApp<br>PALACE DE FRANCE III<br>ÁREA 65 m2 <br>100% SOMBRA<br>03 QUARTOS ( SENDO 1º SUÍTE )<br>VARANDA COM PORTAS CORREDIÇAS<br>SALA DE ESTAR E JANTAR COZINHA COM ÀREA DE SERVIÇOS <br>PISCINA ADULTO DECK COM CHURRASQUEIRA; PLAYGROUND<br>Guarita de Segurança 24hrs<br>COND. 298 REAIS INCLUSO ÁGUA,Apartamento 03 Quartos e Lazer na Maraponga Próx a Caixa: Paulo,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Maraponga,-3.795996,-38.57343,298,800,400
25,['NEAR_SHOPPING_CENTER'],624.0,"TERRENO A VENDA OU LOCAÇÃO NO MEIRELES (código: 10475)<br><br>Excelente terreno a venda ou locação na Rua Tibúrcio Cavalcante, 861. Próximo da praça Portugal, Shoppings Aldeota e Avenida. Restaurante Santa Grelha...<br>Terreno com medidas: 16m x 39m. Total do terreno 624m².<br>Já todo limpo sem nenhuma construção para demolir.<br><br>Valor de locação: R$ 15.000,00<br>Valor de venda: R$ 3.500.000,00<br><br> <br><br> <br><br> As informações estão sujeitas a alterações. Consulte o corretor responsável.<br><br><br>-- Atualizado em: :02",Terreno para Venda e Aluguel em Aldeota Fortaleza-CE - 10475,RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Aldeota,-3.732673,-38.501395,0,15000,0
26,['FURNISHED'],36.0,"ALUGO SALA COMERCIAL MOBILIADA, COM 36M², BANHEIRO INDIVIDUALIZADO, LOCALIZADA NO PRÉDIO DO PALÁCIO DO PROGRESSO, PRÓXIMO A PRAÇA DO FERREIRA.","ALUGO SALA COMERCIAL MOBILIADA, COM 36M², BANHEIRO INDIVIDUALIZADO, LOCALIZADA NO PRÉDIO DO PALÁCIO",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.727949,-38.525518,0,750,165
27,"['FURNISHED', 'ELEVATOR', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARAGE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'NEAR_PUBLIC_TRANSPORT', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM', 'SEA_VIEW']",52.0,"Localizado a poucos metros do mar, no bairro Meireles, conhecido por ser o mais nobre e valorizado da cidade de Fortaleza; o Edifício My Way é um empreendimento que oferece para sua família o conforto e qualidade de vida que ela merece. O imóvel é mobiliado e possui uma área útil de 52m², distribuídos em 2 quartos, sala, varanda espaçosa e super arejada, com vista para a área do bairro, um banheiro social, cozinha toda equipada, área de serviço e 1 vaga de garagem. Nas dependências do condomínio usufrua de deck, salão de festas, salão de jogos, academia, brinquedoteca, playground, espaço gourmet, hidromassagem e lavanderia. É o canto que você sonha em chamar de lar? Então liga logo pra 7Cantos e agende sua visita",,APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Meireles,-3.726498,-38.499654,650,5500,94
28,"['GATED_COMMUNITY', 'BALCONY', 'PLAYGROUND', 'CONCIERGE_24H', 'RECREATION_AREA', 'ELECTRONIC_GATE']",90.0,"O apartamento tem 90 metros quadrados está localizado no bairro Vicente Pinzon com 3 quartos e 2 banheiro. Próximo a restaurantes, universidades, hospitais e escolas.<br>INF: 3267.4808 / 3267.1387 / 98722.3130 / 99944.3009.(ZAP).<br><br>Fica em um condomínio fechado com porteiro 24 hrs.",Aptº para aluguel tem 90 metros quadrados e 3quartos em Vicente Pinzon - Fortaleza - CE.,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Vicente Pinzon,-3.731149,-38.478103,377,900,299
29,[],70.0,LOJA COM 70M EM CORREDOR COMERCIAL PROXIM AO MERCADO CENTRAL.,LOJA EM CORREDOR COMERCIAL PROXIM AO MERCADO CENTRAL.,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Praia de Iracema,-3.723817,-38.513629,0,2500,0
30,['GOURMET_BALCONY'],165.0,"**SALÃO DE IMÓVEIS APSA - ALUGUE ESSE IMÓVEL COM 100% DE DESCONTO NO ALUGUEL POR 1 MES. VÁLIDO ATÉ . EXCELENTE CASA REFORMADA, 165 M², COM 3 QUARTOS, COZINHA, WC SOCIAL E VARANDA. ALUGUEL RESIDENCIAL OU COMERCIAL. PRÓXIMO A PRAIA DE IRACEMA.",**SALÃO DE IMÓVEIS APSA - ALUGUE ESSE IMÓVEL COM 100% DE DESCONTO NO ALUGUEL POR 1 MES. VÁLIDO ATÉ 3,HOME,0.0,0.0,0.0,RESIDENTIAL,3.0,Meireles,-3.725858,-38.510993,0,1500,505
31,[],70.0,"Excelentes unidades em diversos andares, 1º locação, com guarita, salão de festas, 03 quartos (sendo uma suíte padrão e outra reversível) corredor, armários, cozinha, 01 vaga garagem, 70m². Condomínio R$ 500,00 (sujeito á alterações)","Excelentes unidades em diversos andares, 1º locação, novo, com guarita, salão de festas, 03 quartos",APARTMENT,1.0,2.0,2.0,RESIDENTIAL,3.0,Centro,-3.727278,-38.514804,0,1700,0
32,[],289.0,"Apartamento com 288m², cobertura, living, espetacular vista para o cocó, 4 suítes, terraço, cozinha, dependencia, área de serviço, localização privilegiada, 4 vagas.Ed San Diego. OBS: No valor de aluguel, não está inclusa a taxa de condomínio.",APARTAMENTO para alugar na cidade de FORTALEZA-CE,APARTMENT,4.0,4.0,4.0,RESIDENTIAL,4.0,Cocó,-3.744209,-38.48378,0,2800,0
33,"['BARBECUE_GRILL', 'ELEVATOR', 'SECURITY_24_HOURS', 'ALARM_SYSTEM', 'INTERCOM']",82.0,"(PC2034) P. comercial com andar corporativo contendo 02 salas conjugadas - Meireles<br><br>Prédio comercial com andar corporativo disponível para locação contendo 02 salas distribuídas dos nº 402 a 403 com área total de 82m² localizado no Meireles - Fortaleza/CE.<br><br>Próximo a Farmácias, shoppings, supermercados, colégios, pontos religiosos e hospitais.<br><br> -- Nossa equipe está a sua disposição! <br>Quer alugar um imóvel? Entre em contato com nosso setor de locação: (Whatsapp). <br>Quer comprar um Imóvel? Entre em contato com nosso setor de vendas: (WhatsApp). <br>É proprietário, tem imóvel para vender ou alugar? Entre em contato com nosso setor de captação: (Whatsapp) <br><br>Siga nossas redes sociais: <br>Instagram: @setaimobiliaria <br>FaceBook: /setaimobiliaria <br><br>IMÓVEIS? SIGA A SETA! <br> <br>Rua Barão de Aratanha, 1184 – Fátima – Fortaleza/CE",(PC2034)Andar corporativo com 2 salas-Meireles,COMMERCIAL_BUILDING,0.0,0.0,0.0,COMMERCIAL,2.0,Meireles,-3.731985,-38.507246,1291,2100,1099
34,[],20.0,"SALA COMERCIAL COM BANHEIRO NO CENTRO, EM UMA ÁREA MUITO COMERCIAL PROX. DO MUSEU DO CEARÁ/CASA FATIMA/SEBRAE","SALA COMERCIAL COM BANHEIRO NO CENTRO, EM UMA ÁREA MUITO COMERCIAL PROX. DO MUSEU DO CEARÁ/CASA FATI",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.726406,-38.526169,283,500,0
35,['GOURMET_BALCONY'],109.0,"PARTAMENTO TERREO COM VARANDA, GARAGEM, 03 DORMITORIOS, 01 SUITE, COZINHA, AREA DE SERVIÇO","PARTAMENTO TERREO COM VARANDA, GARAGEM, 03 DORMITORIOS, 01 SUITE, COZINHA, AREA DE SERVIÇO",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Jardim América,-3.752654,-38.542583,350,850,427
36,[],43.0,"<b>Apartamento 43,83m² - 2 Suítes - 1 Vaga </b><br><b>Condomínio Vilage Leonardo da Vinci</b><br><br>- 2 Suítes sendo 1 suíte ersível;<br>- Cozinha<br>- WC Reversível;<br>- 1 Vaga;<br>- Sala;<br>- Varanda;<br>- Prédio com Área Verde, Quadra, Salão de Festas, Playground e Piscina.<br><br>Faça contato também pelo WhatsApp: (85) 98807.4747<br><br><br><i>As informações estão sujeitas a alterações.</i><br> <br><br><br>Chave do anúncio: FQtU6A0XFIESId4B",Apartamento Padrão,APARTMENT,1.0,2.0,2.0,RESIDENTIAL,2.0,Prefeito José Walter,-3.7304512,-38.5217989,257,900,36
37,"['DOG_KENNEL', 'SERVICE_AREA', 'LARGE_KITCHEN', 'BACKYARD', 'PETS_ALLOWED']",98.0,"A casa está localizada no bairro Pan Americano, possui 98 metros quadrados com entrada p/ carro, sala, 3 quartos, 2 banheiros, cozinha, área de serviço e quintal.",Casa para alugar com 3 quartos em Pan Americano - Fortaleza/CE,HOME,1.0,0.0,0.0,RESIDENTIAL,3.0,Pan Americano,-3.758045,-38.566172,0,950,0
38,"['GATED_COMMUNITY', 'KITCHEN', 'SERVICE_AREA']",90.0,"Apartamento em condomínio com 90m² no bairro Edson Queiróz.<br>Sala2 ambientes, banheiro social, 3 quartos, cozinha, área de serviço. -","Apartamento com 3 dormitórios, 90 m² - venda por R$ 170.000,00 ou aluguel por R$ 650,00/mês - Edson",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,3.0,Edson Queiroz,-3.7304512,-38.5217989,260,650,0
39,"['DEPOSIT', 'ELEVATOR', 'NEAR_ACCESS_ROADS']",850.0,"Para mais informações: (85)9.8895.4962 - Reis Imóveis - Informe o código FAAR92674<br>Prédio comercial na Avenida principal do bairro Montese, tem 3 pisos, elevador, escritórios e banheiros. Estacionamento para mais de 10 carros e com mais de 800m² de espaço útil. O Montese é conhecido pela sua variada atividade comercial, conta com mais de mil e quinhentas empresas varejistas e distribuidoras e também com lojas de renome nacional.<br>Mais informações: Reis Imóveis (85) 3247.2523<br> Instagram: @reis_imoveis_fortaleza","Aluguel - Espaço Comercial, prédio com 3 pisos e elevador.",BUSINESS,10.0,0.0,0.0,COMMERCIAL,0.0,Montese,-3.767241,-38.550481,0,16000,9126
40,[],28.0,"Excelente oportunidade para o seu negócio! Sala para 1ª locação no Internacional Trade Center (ITC), empreendimento do complexo Evolution Central Park, integrado ao Shopping RioMar Fortaleza. Imóvel com 28m², banheiro e 1 vaga na garagem (rotativa). O edifício conta com elevadores inteligentes, heliponto, salões de convenções e salas de reunião. Aproveite e agende agora sua visita!",FORTALEZA - Conjunto Comercial/sala - PAPICU,COMMERCIAL_PROPERTY,0.0,0.0,0.0,COMMERCIAL,0.0,Papicu,-3.7304512,-38.5217989,332,1500,0
41,"['POOL', 'ELEVATOR', 'BALCONY', 'GYM', 'GARAGE', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'LAUNDRY', 'SEA_VIEW', 'SAUNA']",144.0,"Amplo apartamento nascente no Meireles com vista para o mar, medindo 144m², 02 varandas, sala (estar/jantar), WC social, 03 suítes, 02 closets, cozinha americana, área de serviço, despensa, lavanderia coletiva, 02 vagas de garagem e piso em porcelanato. Com armários nas suítes, wc's, cozinha e área de serviço. Prédio com portaria, 03 elevadores, salão de festas, academia, espaço gourmet, playground, piscina (adulto/infantil), Deck, home cinema, sauna e sistema de segurança com câmeras e sensores de barreiras infravermelho.",APARTAMENTO ÓTIMA LOCALIZAÇÃO,APARTMENT,2.0,3.0,3.0,RESIDENTIAL,3.0,Meireles,-3.7304512,-38.5217989,1285,3700,7482
42,"['GARAGE', 'BALCONY', 'KITCHEN']",100.0,"Agora você pode morar nesta casa a poucos minutos do Claeck Supermercados| Parque Santana. <br><br>- sala<br>- cozinha<br>- 3 quartos (sendo 02 suítes, sendo 01 com varanda)<br>- banheiro <br>- área de serviço<br>- quintal<br>- garagem<br><br>Não perca a oportunidade de está localizado próximo a restaurantes, rede de ensino, farmárcias, entre outro. <br><br>Agende uma visita e confira agora mesmo.","Casa para aluguel, 3 quartos, 2 suítes, 1 vaga, Mondubim - Fortaleza/CE",HOME,1.0,2.0,2.0,RESIDENTIAL,3.0,Mondubim,-3.7304512,-38.5217989,0,900,78
43,"['BACKYARD', 'SERVICE_AREA']",96.0,"Casa com 96m² no bairro Montese, localizada na rua Joaquim Pimenta, próximo ao Nidobox Supermercado e à agência do Banco do Brasil da Av. Professor Gomes de Matos. Imóvel com 2 quartos, salas de estar e jantar, cozinha, área de serviço, banheiro social e quintal. Agende sua visita!",FORTALEZA - Casa Padrão - MONTESE,HOME,0.0,0.0,0.0,RESIDENTIAL,2.0,Montese,-3.7304512,-38.5217989,0,1600,0
44,[],52.0,"SALA COMERCIAL COM BANHEIRO E MOVEIS EMBUTIDO. ED, C. ROLIM.","SALA COMERCIAL COM BANHEIRO E MOVEIS EMBUTIDO. ED, C. ROLIM.",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.728056,-38.526169,384,800,452
45,"['KITCHEN', 'BALCONY', 'SERVICE_AREA']",66.0,"Apartamento no Meireles para locação.<br><br>- Ed. Verdes Mares -<br><br>Localizado na Rua Antonele Bezerra, nº 355 - Altos à 210m da Av. Beira Mar, e a 210m do Habibs da Av. Barão de Studart com Av. Abolição.<br><br>Apartamento com 65m², sala com varanda, cozinha com armários, área de serviço, 2 quartos (sendo 1 suíte com armário e varanda) e banheiro social,<br><br>Aluguel: R$ 800,00<br>Condomínio: R$ 385,00<br><br>Agende sua visita !! -","Ed. Verdes Mares - Apartamento com 2 quartos para alugar, 65 m² por R$ 800/mês - Meireles - Fortalez",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,2.0,Meireles,-3.725198,-38.50378,385,800,0
46,[],42.0,- Sala; <br>-02 quartos; <br>-Cozinha; <br>-Varanda;<br>- Banheiro Social; <br>-42m²;,Apartamento para aluguel possui 42 metros quadrados com 2 quartos em Centro - Fortaleza - CE,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Centro,-3.743554,-38.519807,0,780,0
47,"['GATED_COMMUNITY', 'BALCONY']",600.0,"Salas Comercias no 14º andar do Avenida Shopping & Office, localizado no Meireles.<br><br>Salas conjuntas com 600 m² , sendo 14 salas, Wc social e varanda.<br><br>Além disso, poderá contar com toda estrutura que o Avenida Shopping & Office oferece: segurança, elevadores sociais, escadas rolantes, escadas físicas, praça de alimentação e WC social.<br><br>Taxa de Condomínio Informada: R$ 5.403,78<br><br>Endereço: Av. Dom Luis, 300 Meireles.<br><br>Agende já sua visita! -","SA0032 - Sala para alugar, 600 m² por R$ 18.000/mês - Meireles - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Meireles,-3.733111,-38.498953,5404,18000,0
48,[],294.0,"Mega aluga ou vende prédio comercial, 294m², 1º pavimento com recepção, escritório, banheiro e escadaria, 2º pavimento com 3 salas, 01 salão, 01 escritório, 02 banheiros, 3º pavimento com galpão e 02 salas, 01 banheiro, 03 vagas de garagem cobertas. -","Prédio à venda, 294 m² por R$ 750.000 - Barra do Ceará - Fortaleza/CE",COMMERCIAL_BUILDING,3.0,0.0,0.0,COMMERCIAL,0.0,Barra do Ceará,-3.7304512,-38.5217989,0,2800,0
49,[],40.0,"APARTAMENTO BEM PRÓXIMO DA PRAÇA DA CIDADE 2000, SALA, 02 QUARTOS SENDO 01 SUÍTE, BANHEIRO SOCIAL. ACEITA A CAUÇÃO 2 VEZES O VALOR DO ALUGUEL COMO GARANTIA LOCATÍCIA. AGENDE SUA VISITA NO WHATSAPP - 85..","APARTAMENTO BEM PRÓXIMO DA PRAÇA DA CIDADE 2000, SALA, 02 QUARTOS SENDO 01 SUÍTE, BANHEIRO SOCIAL. A",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,2.0,Cocó,-3.749699,-38.468338,30,950,0
50,"['NEAR_SHOPPING_CENTER', 'GATED_COMMUNITY', 'INTERCOM', 'NEAR_ACCESS_ROADS']",50.0,"Carlos Alberto, whatsapp (85)98697.7688 - Cod. CAAO41651<br>(A-500) Excelente apartamento recém construído em uma das melhores regiões de Fortaleza localizado a Av.Bezerra de Menezes 2085, próximo a tudo! North Shopping, Bancos, Farmácias, parada de ônibus, escolas, faculdades e muito mais! <br> <br>Apartamento dividido em 1 quarto, sendo 01 súite, sala, cozinha americana com balcões novos, banheiro, área de serviço e varanda.<br> <br>Não perca essa oportunidade! <br> <br>*imóvel sujeito a alteração de valor sem aviso prévio.",AP4728 / A 500 Apartamento Residencial / Parquelândia,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Parquelândia,-3.735631,-38.563228,0,809,0
51,[],51.0,"O apartamento na Cidade dos Funcionários tem 51 metros quadrados .com 3 quartos sendo 3 suítes , 1 banheiro social.",Apartamento (cobertura) para aluguel com 3 suítes em Cidade dos Funcionários - Fortaleza - CE.,APARTMENT,0.0,3.0,3.0,RESIDENTIAL,3.0,Cidade dos Funcionários,-3.795977,-38.491664,0,1400,261
52,[],165.0,"ARRAIS IMOBILIÁRIA Aluga(RA):<br><br>::: Oportunidade<br>Belíssima Casa no Bairro Conjunto Ceará.<br><br>::: CARACTERÍSTICAS<br>::: 02 Vagas;<br>::: 04 Quartos, com 01 Suíte;<br>::: 02 Banheiros ;<br>::: 03 Sala;<br>::: Cozinha;<br>::: Despensa;<br>::: Area de serviço;<br>::: Area lateral externa;<br><br><br>::: Posição Poente<br><br>::: Localização:::<br>Próximo à Escolas, Hospitais, Parada de Ônibus,<br>Padarias, Posto de Gasolina, Farmácias, Supermercados, Igrejas.<br><br>::: Contatos e Maiores Informações:<br><br><br>ALUGUE COM GARANTIA:<br>::: Setor Locação (Seg à Sex - 8h as 17h)<br>(85) 9. - Valdivino / 9. - Administração<br>de Locação. (Wpp/Cel) -","Casa com 4 dormitórios para alugar, 165 m² por R$ 1.300,00/mês - Conjunto Ceará - Fortaleza/CE",HOME,2.0,1.0,1.0,RESIDENTIAL,4.0,Conjunto Ceará II,-3.7304512,-38.5217989,0,1300,0
53,[],25.0,"SALA COMERCIAL, EM FRENTE A FACULDADE CHRISTUS, 25 M², RECEPÇÃO, W.C. PISO CERÂMICA, BEM CONSERVADA. PRÉDIO COM PORTARIA, ELEVADOR, EDIFICIO. FREE WAY.","SALA COMERCIAL, EM FRENTE A FACULDADE CHRISTUS, 25 M², RECEPÇÃO, W.C. PISO CERÂMICA, BEM CONSERVADA.",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Meireles,-3.734767,-38.493328,380,800,0
54,"['ELEVATOR', 'BALCONY', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'NEAR_PUBLIC_TRANSPORT', 'SECURITY_24_HOURS']",83.0,"Uma ótima opção para quem busca comodidade e praticidade! Localizado no bairro Meireles, esse imóvel dispõe de diversos fatores que vão fazer sua moradia ser mais aconchegante e prazerosa. Com uma área total de 83m² divididos em sala de estar, 3 quartos com armários embutidos, 2 banheiros sendo 1 suíte, 1 cozinha estilo americana com armários embutidos, 1 área de serviço, varanda grande e 2 vagas na garagem. O condomínio é fechado, possui portaria 24 horas, elevador e permite pets. Nas opções de lazer, conta com: playground e uma área verde. Além de tudo isso, é bem localizado, estando perto de supermercados, escolas, vias de acesso e fácil acesso a transportes públicos. <br><br>Não deixe essa oportunidade passar, agende a sua visita agora mesmo",,APARTMENT,2.0,1.0,1.0,RESIDENTIAL,3.0,Meireles,-3.72663,-38.503777,607,2200,74
55,['KITCHEN'],55.0,"Casa residencial com 60m² (altos)<br><br>Sala, cozinha, 03 quartos, wc social, varanda.<br><br>LOCAÇÃO: 600,00<br><br>Para agendar visita entre em contato:<br>WhatsApp / . -","Casa com 3 dormitórios para alugar, 55 m² por R$ 600,00/mês - Barroso - Fortaleza/CE",HOME,0.0,0.0,0.0,RESIDENTIAL,3.0,Barroso,-3.7304512,-38.5217989,0,600,0
56,[],40.0,"Oportunidade para seu negócio! Sala no Edifício Comercial Maria dos Anjos, localizado na rua Pereira Filgueiras, esquina com a Av. Barão de Studart, região de intenso fluxo diário de pessoas e importante polo econômico de Fortaleza. Imóvel com 40m², possui 1 banheiro e conta com estacionamento frontal para clientes disponibilizado pelo edifício. Aproveite o custo/benefício e agende sua visita!",FORTALEZA - Conjunto Comercial/sala - ALDEOTA,COMMERCIAL_PROPERTY,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,386,750,0
57,"['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'BALCONY', 'BACKYARD', 'AIR_CONDITIONING', 'SERVICE_AREA', 'HOME_OFFICE', 'KITCHEN', 'INTERCOM', 'LAUNDRY', 'ALARM_SYSTEM', 'CABLE_TV']",350.0,"Excelente casa duplex de 350m² de área construída contendo 4 quartos sendo 3 suítes, sala 3 ambientes com varanda, banheiro social, ampla cozinha com despensa, área de serviço, dependência completa de empregada, quintal. Lazer com piscina, churrasqueira, salão de festas, sala fitness, campo gramado natural, playground. Segurança com portaria de 24 horas. -","Casa com 4 dormitórios, 350 m² - venda por R$ 1.800.000,00 ou aluguel por R$ 7.000,00/mês - De Lourd",CONDOMINIUM,4.0,3.0,3.0,RESIDENTIAL,4.0,De Lourdes,-3.7304512,-38.5217989,2700,7000,4000
58,[],50.0,"Lojas localizadas no Pátio Arvoredo com aproximadamente 50m² ao lado de franquias conceituadas.<br><br>Excelente oportunidade para iniciar ou expandir se negócio.<br>Estacionamento amplo e gratuito para uma melhor experiência dos clientes, localizado em via de fácil acesso.<br>Agende agora sua visita e aproveite!<br><br>📍Rua Ecilda de Queiroz, nº 200, loja 07, Parque Dois Irmãos<br><br>OBSERVAÇÕES: condomínio mensal(sendo rateio de despesas gerais) verificar valores no momento do contato).<br>Valores sujeitos à alterações sem aviso prévio.",OPORTUNIDADE! LOJAS NO PÁTIO ARVOREDO,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Parque Dois Irmãos,-3.821113,-38.556285,0,3600,68
