,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
17,"['POOL', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'PARTY_HALL', 'INTERCOM']",53.0,"<b>Apartamento 53m² - 2 Dormitórios sendo 1 suíte - 1 Vaga </b><br><b>Cond. Reserva Natura</b><br><br>- 2 Quartos sendo 1 suíte;<br>- Cozinha<br>- WC Social;<br>- 1 Vaga;<br>- Sala;<br>- Varanda;<br>- Prédio com Área Verde, Quadra, Salão de Festas, Playground e Piscina.<br><br>Faça contato também pelo WhatsApp: (85) 98807.4747<br><br><i>As informações estão sujeitas a alterações.</i><br> <br><br><br>Chave do anúncio: hHWjKlxhnITNtVvW",Apartamento Padrão,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Lagoa Redonda,-3.7304512,-38.5217989,312,850,70
18,"['GATED_COMMUNITY', 'CONCIERGE_24H', 'PETS_ALLOWED']",90.0,"Trata-se de uma apartamento amplo, possuindo três quartos, dos quais, um é suíte e um outro é reversível.<br><br>O apartamento possui sala, varanda social, cozinha, bem como banheiro social completo.<br><br>O prédio fica a dois quarteirões, tanto do Carrefour da Av. Antônio Sales, como do Supermercado Pão de Açucar da Av. Júlio Ventura e a três quarteirões do Colégio Christus da Aldeota, vez que o imóvel se localiza na Rua Padre Valdevino 1.913, entre as ruas José Vilar e Silva Paulet, Aldeota.<br><br>CONTATO: Maurílio Lucena - CRECI 1885, telefone",Apartamento de 03 quartos na Padre Valdevino - prox Carrefour Aldeota.,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Aldeota,-3.742074,-38.507021,529,870,67
19,"['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'GYM', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'CONCIERGE_24H', 'SAUNA']",50.0,"FLAT MERCURE<br><br>MEIRELES<br><br>ALUGUEL MENSAL> R$ 3.000<br>ALUGUEL DIÁRIA > R$ 200 (baixa estação)<br><br>(obs: preços inclusos: cond, iptu, água, gás, diarista, tv a cabo e internet).<br><br>vista mar, (mobiliado + armários)<br>50m, 1 e 2 quartos (suite)<br>sala, cozinha americana <br>varanda, 1 vaga<br>área de lazer: <br>academia, sauna, piscina, restaurante.<br> <br> AV. ABOLIÇÃO X JOAQUIM NABUCO",Flat mercure - 50m - 1 e 2 quartos,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,1.0,Meireles,-3.7304512,-38.5217989,1000,2000,0
20,"['GYM', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'ADULT_GAME_ROOM', 'SECURITY_24_HOURS']",68.0,"Adriano Freire Imóveis aluga apartamento mobiliado no Edifício Caravelle Residence, super ventilado. Imóvel com 2 quartos (sendo 1 suíte), banheiro social, sala, varanda com vista mar, cozinha, área de serviço e 1 vaga de garagem. <br><br><br>NÃO ALUGAMOS PARA TEMPORADA! SOMENTE CONTRATOS DE LONGO PRAZO.<br><br><br>Condomínio dispõe de academia, salão de festas, playground, portaria e segurança 24h. Água e gás são inclusos no valor do condomínio. São permitidos animais no condomínio. Lavanderia, internet e TV a cabo. <br><br><br>Localização: Avenida da Abolição, nº 4792. Na altura da Neide do Camarão e Mercado dos Peixes, em frente a Beira Mar. <br><br><br>Informações e agendamento de visita: WhatsApp Comercial .<br><br><br>Atualizado em","Apartamento mobiliado com 2 quartos, no Mucuripe, vista mar - AP7368",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Mucuripe,-3.722296,-38.478812,645,2100,114
21,[],45.0,"Ótimo apartamento de dois quartos, sala, cozinha, um banheiro, varanda e área de serviço (bem pequena).<br><br>- Endereço: Rua 87, n° 241 - Apto 104 - Apartamento de esquina: Avenida G, esquina com a Rua 87;<br>- Aluguel R$600<br>- IPTU anual: R$ 300,00 (aproximadamente) - Cliente só paga o proporcional.<br>- Água e Energia individuais.<br><br>Documentação necessária para locação: RG, CPF, Comprovação de renda dos últimos três meses e duas cauções.",Apartamento no 1° andar - Bairro José Walter - Sem vaga de garagem,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Prefeito José Walter,-3.834172,-38.555603,0,550,300
23,[],29.0,"Pequena casa está localizado no bairro Parque Araxá com 29 m². <br><br>Contem: Sala, quarto, cozinha, pequena área de serviço e banheiro. <br><br>Localizado na Rua Padre Graca ,153",Pequena casa para aluguel com 29 m² contem 1 quarto em Parque Araxá - Fortaleza - CE,HOME,0.0,0.0,0.0,RESIDENTIAL,1.0,Parque Araxá,-3.733434,-38.545717,0,380,0
24,['GATED_COMMUNITY'],30.0,O apartamento está localizado no bairro Jardim Cearense com 30 metros quadrados com 1 quarto sendo 1 suite e 1 banheiroEstá em um condomínio protegido por grades.,Apartamento para aluguel possui 30 metros quadrados com 1 quarto em Jardim Cearense - Fortaleza - CE,APARTMENT,0.0,1.0,1.0,RESIDENTIAL,1.0,Jardim Cearense,-3.803508,-38.565647,0,450,0
26,"['PETS_ALLOWED', 'AIR_CONDITIONING']",264.0,O apartamento está localizado no bairro Antônio Bezerra tem 264 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros<br>Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quentes.,Apartamento para aluguel possui 264 metros quadrados com 3 quartos,HOME,2.0,1.0,1.0,RESIDENTIAL,3.0,Antônio Bezerra,-3.736113,-38.586435,0,3000,0
27,[],45.0,"01 suíte, 01 dormitório, sala, cozinha, área de serviço, 01 vaga de garagem. Não está inclusa a taxa de condomínio.",APARTAMENTO para alugar na cidade de FORTALEZA-CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Antônio Bezerra,-3.748162,-38.585601,0,650,0
28,['SERVICE_AREA'],30.0,"Kitnet no Centro de Fortaleza, localizado na rua Floriano Peixoto, próximo ao colégio Farias Brito e a poucos metros da da Av. Domingos Olímpio. Imóvel com 30m², quarto, sala, cozinha, área de serviço e banheiro. Aproveite!",FORTALEZA - Kitchenette/Conjugados - CENTRO,KITNET,0.0,0.0,0.0,RESIDENTIAL,1.0,Centro,-3.7304512,-38.5217989,180,400,0
29,[],60.0,"Excelente localização, com 03 quartos (Sendo 01 suíte,02 com armários), sala, wc social, cozinha americana com armários, área de serviço, 01 vaga. condomínio com guarita elevada, recepção, 02 elevadores, incluso água e gás. Verificar disponibilidades comvaranda. Condomínio R$ 504,00 (Sujeito á alterações).","Excelente localização, com 03 quartos (Sendo 01 suíte,02 com armários), sala, wc social, cozinha ame",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Centro,-3.733777,-38.516154,0,1600,0
30,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'PLAYGROUND', 'GOURMET_BALCONY', 'WALL_BALCONY', 'PARTY_HALL', 'HOME_OFFICE', 'CONCIERGE_24H', 'CLOSET', 'LARGE_ROOM', 'GAMES_ROOM', 'WHIRLPOOL', 'PANORAMIC_VIEW']",107.0,"O apartamento no bairro Monte Castelo tem 107 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros<br>Possui espaço gourmet, academia, salão de festas, parquinho infantil.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina. Está em um condomínio protegido por grades.<br>Churrasqueira para você aproveitar nos momentos de descontração.<br>Elevador que garante o transporte das suas malas e compras.<br><br>A Cobertura dispõe de ampla área de lazer, como churrasqueira e jacuzi, ideal para almoço em família.<br><br>Marque sua visita.<br><br>Suyanne Vasconcelos","Cobertura completa, 107 m2, 3 quartos em Monte Castelo",APARTMENT,2.0,1.0,1.0,RESIDENTIAL,4.0,Monte Castelo,-3.728233,-38.549433,650,4800,0
33,['KITCHEN'],52.0,"Excelente apartamento no centro de Messejana, com 3 quartos , wc social, sala, cozinha. 1 vaga na garagem.<br><br>Melhor localização de Messejana, próximo a parada de ônibus e variados estabelecimentos comerciais.<br><br><br><br>Condomínio José de Alencar , bloco 24, apto. 102 (1º andar) -","Apartamento com 3 dormitórios para alugar, 52 m² por R$ 610,00/mês - Messejana - Fortaleza/CE",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,3.0,Messejana,-3.7304512,-38.5217989,230,610,0
35,"['CONCIERGE_24H', 'ELECTRONIC_GATE', 'GATED_COMMUNITY', 'PETS_ALLOWED']",95.0,"O apartamento no bairro Fátima com 95 metros quadrados com 3 quartos sendo 1 suite e 2 banheirosEncontra-se na privacidade de um condomínio fechado.<br>Excelente apartamento com o espaço que voce procurava, ligue hoje mesmo e agende uma visita.<br>Sala ampla com 02 ambientes, todo na ceramica, cozinha grande , uma excelente área de serviço.<br><br>UM QUARTEIRÃO DA AV 13 DE MAIO. PROXIMO DO HOSPITAL ANTONIO PRUDENTE DA AGUAMBIM, DO LADO DA DELEGACIA DE HOMICIDIOS 4ª DIVISÃO.<br><br>ligue e agende sua visita com ZENEIDA<br><br>NOVE, OITO SETE, ZERO SETE, ZERO DOIS MEIA NOVE.",Apartamento para aluguel possui 95 metros quadrados com 3 quartos em Fátima - Fortaleza - CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Fátima,-3.75171,-38.524117,700,800,74
